class_weight,precision,recall,f1-score
502,0.10645329622543051,0.996742671009772,0.19236209335219237
503,0.10634231103388359,0.996742671009772,0.19218087611869994
504,0.10621312044429018,0.996742671009772,0.191969887076537
505,0.1060842433697348,0.996742671009772,0.19175936080213066
506,0.10597402597402597,0.996742671009772,0.1915792768821412
507,0.10580912863070539,0.996742671009772,0.19130978430759613
508,0.10568122949404248,0.996742671009772,0.19110070257611242
509,0.10548086866597725,0.996742671009772,0.19077306733167082
510,0.10533562822719449,0.996742671009772,0.19053549190535493
511,0.10513657447174025,0.996742671009772,0.1902097902097902
512,0.10502831645786855,0.996742671009772,0.19003260363297625
